Home,Away,W_PCT,REB,TOV,PLUS_MINUS,OFF_RATING,DEF_RATING,TS_PCT,Result
Golden State Warriors,Indiana Pacers,0.6011821470354999,0.7973432750645635,-0.21781737672509638,0.5384567512239932,1.9945133460875193,1.1805383811285863,2.2135228054251606,1
Phoenix Suns,Detroit Pistons,-1.9901202108761389,-3.242529318595892,1.197995571988034,-1.895367764308456,-1.2035856398804001,1.7886945168614963,0.41503552601721894,0
Atlanta Hawks,Utah Jazz,-1.665343648684546,-0.9568119300774784,2.0692650788884235,-2.1322887348470134,-0.825315867346562,2.5399462139433227,-0.760898464364894,1
Sacramento Kings,Dallas Mavericks,0.7186545205941611,-0.6378746200516523,-1.633630325438229,0.27999751063647654,0.2751052891155239,-0.21464334202337754,0.0,1
Charlotte Hornets,Minnesota Timberwolves,0.048370977347683974,-0.26578109168818786,-0.32672606508764646,0.0,-0.2407171279760761,-0.21464334202338264,0.13834517533907303,1
Washington Wizards,Denver Nuggets,-1.900288395801869,-3.5614666286217185,0.10890868836255013,-1.6369085237209395,-1.0316448341832,1.6098250651753465,0.5533807013562921,0
Los Angeles Lakers,Brooklyn Nets,-0.5704308396583275,-0.26539221065989216,0.32672606508764646,-0.4071031801245971,-0.5148492046362972,0.10783565577753751,-0.06893415084544349,0
New York Knicks,Denver Nuggets,-3.422585037949964,-1.5923532639593527,0.21781737672509832,-3.0854135756811565,-3.0890952278177832,1.8332061482181534,-2.412695279590515,0
Cleveland Cavaliers,LA Clippers,-2.2611053764769844,-0.31847065279187137,-0.21781737672509638,-2.1640747996097,-1.5102243335998071,2.1567131155507706,-2.2058928270541847,0
Houston Rockets,San Antonio Spurs,0.3779963395326269,-1.433117937563419,1.7425390138007768,0.38567669696014456,0.789435447108988,0.10783565577753756,0.413604905072661,1
Orlando Magic,Memphis Grizzlies,0.5223222146269019,1.8046670324872658,-1.197995571988034,0.5142355959468595,0.6521423258726452,-0.07189043718502675,-0.13786830169088704,1
Milwaukee Bucks,Miami Heat,1.7456558225688572,0.4777059791878089,-1.6336303254382287,1.9498099679651757,2.1966899397815367,-1.0783565577753853,2.688431882972289,1
Toronto Raptors,Oklahoma City Thunder,0.7559926790652531,-0.7430981898476973,0.4356347534501947,0.4285296632890496,0.9953751289635099,0.43134262311015015,2.136958676208741,0
Golden State Warriors,Dallas Mavericks,1.961453703555903,0.16184111652913985,-0.8939841620741138,1.5005091877262693,2.0971890086350284,-0.39699961669020845,2.488455117733514,0
Chicago Bulls,Utah Jazz,-2.1064907731850364,-1.8341993206635578,-0.6704881215555858,-2.636609001290445,-1.6502470887619902,2.598542945608652,-1.5898463252186312,0
Portland Trail Blazers,Detroit Pistons,0.7666245108968492,0.9710466991748277,-0.3352440607777919,0.8359979760189216,1.5814867933969063,0.21654524546739062,1.5898463252186312,1
