,Home,Away,W_PCT,REB,TOV,PLUS_MINUS,OFF_RATING,DEF_RATING,TS_PCT,Result,Date
32,Washington Wizards,Sacramento Kings,-0.07429890968069208,0.6898063485886288,0.19567019078739967,-0.06970714806775236,-0.4402797426471049,-0.6980786011525012,-0.7742868389911416,1,11/28/2016
33,Toronto Raptors,Philadelphia 76ers,2.255502615306723,0.04598708990590927,-3.7829570218897173,2.6314448395576515,2.872301178221578,-0.3490393005762529,1.507821739088008,1,11/28/2016
34,Memphis Grizzlies,Charlotte Hornets,0.12206249447542272,-0.6898063485886287,1.9567019078739922,-0.6796446936605856,-1.2160107177872366,-0.6980786011525011,-0.8557907167796828,0,11/28/2016
35,San Antonio Spurs,Orlando Magic,2.219766098077482,-1.4776180626069102,-0.542194415370973,2.0621237026194925,2.5732983706943076,0.22318978630008984,3.0697781945676015,0,11/29/2016
36,Brooklyn Nets,LA Clippers,-2.527908435599806,-0.8579717782878871,2.304326265326634,-3.2773037416631223,-1.6355709983226516,3.4116153048727886,-0.8410351217993394,1,11/29/2016
37,Utah Jazz,Houston Rockets,-0.18260286667989578,1.1916274698442848,-1.965454755719776,0.4050600130145432,-1.1339958921703692,-2.4232033941152493,-0.7989833657093723,1,11/29/2016
38,Milwaukee Bucks,Cleveland Cavaliers,-1.7860842897127294,-0.285990592762629,1.1521631326633164,-1.344062770457348,-1.8754547447433092,-0.5420323381573597,-1.177449170519077,1,11/29/2016
39,Charlotte Hornets,Detroit Pistons,0.4679198458672331,0.0,-0.06777430192137124,0.055235456320164966,0.6542283993290607,0.9565276555718096,0.9671903900692459,0,11/29/2016
40,New Orleans Pelicans,Los Angeles Lakers,-0.6048719958771542,-0.23832549396885694,-1.5588089441915467,0.23935364405404824,-1.0031502123045584,-1.9130553111436195,-0.6728280974394754,1,11/29/2016
41,Chicago Bulls,Los Angeles Lakers,0.5055373076964907,3.041240771284099,-1.4610274968045651,1.615221373612823,0.48259850983913966,-2.208206015050929,-0.9174826795607544,0,11/30/2016
42,Phoenix Suns,Atlanta Hawks,-1.206395847912081,-0.47519387051314066,-1.3282068152768778,-1.3738664557166542,-0.0658088877053401,2.307080911247238,-0.5421488561040821,1,11/30/2016
43,Boston Celtics,Detroit Pistons,0.3217055594432218,-1.5681397726933661,0.3320517038192192,-0.25992068081125885,0.6142162852498166,1.4501651442125516,1.1677052285318692,0,11/30/2016
44,Portland Trail Blazers,Indiana Pacers,0.14936329545578156,-0.14255816115394082,-1.1953861337491885,0.0,1.4477955295174283,2.307080911247238,1.126001470370012,1,11/30/2016
45,Dallas Mavericks,San Antonio Spurs,-3.5215269274766934,-0.8553489669236518,0.199231022291532,-2.6920356226880386,-2.7639732836241766,0.6921242733741696,-2.5439292478729962,0,11/30/2016
46,Denver Nuggets,Miami Heat,0.32170555944322154,1.0929459021802257,1.461027496804564,-0.09282881457544967,0.7019614688569347,1.1864987543557206,1.0008901958844594,0,11/30/2016
47,Minnesota Timberwolves,New York Knicks,-1.2753327535070567,-1.2355040633341663,1.0625654522215013,0.38988102121688833,0.26323555082135086,-0.6591659746420679,0.625556372427787,0,11/30/2016
48,Toronto Raptors,Memphis Grizzlies,0.5055373076964915,-0.23759693525657027,-1.5938481783322525,1.2624718782261146,2.259438477883256,1.4172068454804454,2.0434841499307663,1,11/30/2016
49,Oklahoma City Thunder,Washington Wizards,1.4189513068299235,0.4276744834618259,0.2656413630553756,0.9654196715846759,0.5703436934462607,-1.0217072606952082,0.708963888751492,1,11/30/2016
50,Cleveland Cavaliers,LA Clippers,0.08816963581569026,0.7275960522597091,0.6560123446095919,-0.7742925647186165,0.5169464339643166,2.233092773491957,0.0860311441648971,0,12/01/2016
51,Utah Jazz,Miami Heat,1.069791581230374,-0.33954482438786227,0.065601234460959,1.2464221773519188,1.1462725274860968,-0.7781989968229543,2.3658564645346636,0,12/01/2016
52,Brooklyn Nets,Milwaukee Bucks,-1.4753719059825483,-1.6977241219393215,0.6560123446095909,-1.9074036350385422,-0.7192298211677464,2.402266468453469,-0.08603114416489702,0,12/01/2016
53,Golden State Warriors,Houston Rockets,1.2343749014196617,-0.6790896487757279,-1.3120246892191851,1.567470313942565,0.6742779573447617,-1.590232732638214,1.1614204462261097,0,12/01/2016
54,Charlotte Hornets,Dallas Mavericks,2.421725997070955,1.3581792975514557,-1.246423454758225,2.228451771629188,2.247593191149205,-0.5075210848845361,1.6345917391330436,1,12/01/2016
55,Memphis Grizzlies,Orlando Magic,1.3636903672826741,-1.6977241219393213,0.06560123446096013,0.8876036717506087,1.0338928679286363,-0.03383473899230527,1.247451590391007,1,12/01/2016
56,Philadelphia 76ers,Orlando Magic,-1.086139685281938,-1.8541365632142655,2.001935370852504,-1.0858854835204939,-0.11095233003005345,1.8991047850952214,1.0298448460957137,0,12/02/2016
57,San Antonio Spurs,Washington Wizards,2.683741973686059,0.04879306745300774,-1.173548320844572,1.4723870962989745,1.1095233003005336,-1.0512901488919968,1.4589468653022566,1,12/02/2016
58,Chicago Bulls,Cleveland Cavaliers,-0.6378915611973285,2.7812048448213984,-0.3451612708366386,0.05521451611121142,-0.8876186402404269,-1.5938915160620635,-1.888048884508804,1,12/02/2016
59,New York Knicks,Minnesota Timberwolves,1.5114007260801572,1.2198266863251757,-0.9664515583425883,-0.27607258055605777,-0.24409512606611616,0.5765139526181938,-0.5578326249685116,1,12/02/2016
60,Boston Celtics,Sacramento Kings,1.2125686433570841,0.04879306745300771,-1.5877418458485368,0.5889548385195899,0.3772379221021821,-0.6104265380663256,0.21455100960327372,1,12/02/2016
61,Atlanta Hawks,Detroit Pistons,-0.13792249971834147,-1.1222405514191636,3.313548200031731,-0.6809790320382759,-0.9098091062464395,-0.23738809813689898,0.3003714134445831,0,12/02/2016
62,Denver Nuggets,Houston Rockets,-1.620589371690511,2.586032575009371,-0.27612901666931,-1.2699338705578658,-1.686475416456813,-0.10173775634438598,-2.274240701794697,0,12/02/2016
63,Toronto Raptors,Los Angeles Lakers,1.1953283308922922,-0.3903445396240548,-2.347096641689143,2.1165564509297763,1.819618212492876,-0.9834649779957427,1.5018570672229112,1,12/02/2016
64,New Orleans Pelicans,LA Clippers,-2.367669578498193,-0.6831029443421012,0.3451612708366387,-2.5030580637082567,-1.9527610085289417,1.5938915160620635,-1.4589468653022566,0,12/02/2016
65,Philadelphia 76ers,Boston Celtics,-2.294197197778896,0.20092913597765905,3.277535911191915,-1.9939602147655966,-1.9817535525503243,0.6356818189922617,-1.0462658805785654,0,12/03/2016
66,Golden State Warriors,Phoenix Suns,3.1545211469459824,-0.5023228399441495,-0.5578784529688371,3.4757104661051685,2.9946498127427112,-1.6951515173126999,3.389901453074547,1,12/03/2016
67,Utah Jazz,Denver Nuggets,1.2675439517728402,-1.5572008038268643,-1.813104972148719,1.5183366772985736,0.6826040014340025,-2.0836237400301965,1.5484735032562722,1,12/03/2016
68,Portland Trail Blazers,Miami Heat,0.9979757810338201,-2.4613819157263324,-0.20920441986331295,-0.0731728519180036,1.4753054224541309,2.4367803061370092,2.1762330316034157,1,12/03/2016
69,Milwaukee Bucks,Brooklyn Nets,1.680499447373042,1.7078976558101078,-0.8368176794532558,1.9207873628475929,0.7486624531856794,-2.542727275969047,0.2511038113388557,1,12/03/2016
70,Dallas Mavericks,Chicago Bulls,-2.1106614219565847,-3.7171890155867096,-0.13946961324220863,-2.140305918601604,-2.179928907805358,0.7416287888243096,-0.8370127044628523,1,12/03/2016
71,Charlotte Hornets,Minnesota Timberwolves,1.4338732486118106,1.2055748158659583,-2.1617790052542416,0.5305031764055258,-0.22019483917225827,-1.0241540417097537,-0.2929544465619983,0,12/03/2016
72,Toronto Raptors,Atlanta Hawks,1.284750430756182,-0.15069685198324703,-3.138066297949706,2.0305466407245985,2.9065718770738065,0.9535227284883951,2.008830490710841,1,12/03/2016
73,Memphis Grizzlies,Los Angeles Lakers,0.9406208510893475,-0.30139370396649046,-1.0460220993165688,0.6219692413030301,-0.5284676140134211,-2.154255053251555,-0.7114607987934245,1,12/03/2016
74,LA Clippers,Indiana Pacers,1.3070572867316925,1.3535753604644554,-1.4152550527562693,2.210591270933458,1.5933689946999547,-1.547332038214585,1.1768752063441998,0,12/04/2016
75,New York Knicks,Sacramento Kings,1.1515923231116239,1.3034429397065117,-0.42457651582688055,0.07430558893893974,0.1770409994111054,0.2518912620349337,-0.16812502947774355,1,12/04/2016
76,Detroit Pistons,Orlando Magic,0.40881527470462636,-0.2005296830317702,-1.4860178053940825,1.3746533953703852,1.4605882451416234,-0.21590679602994522,1.0507814342358968,0,12/04/2016
77,Oklahoma City Thunder,New Orleans Pelicans,1.6467770220496214,1.1530456774326814,1.6983060633075233,1.0588546423798915,1.0843761213930256,-0.43181359205988556,0.5464063458026663,1,12/04/2016
78,Philadelphia 76ers,Denver Nuggets,-1.0841147090756422,-2.7317550290322545,1.0349142573370005,-1.328620670933506,-1.4304208851681175,0.24887579667821358,-0.12708536608059584,0,12/05/2016
79,Golden State Warriors,Indiana Pacers,2.1625534249100506,0.7450240988269783,-0.3449714191123334,3.155474093467077,2.9692069889095802,-1.0310568719525919,3.0076869972407634,1,12/05/2016
80,Los Angeles Lakers,Utah Jazz,-0.8854549456324615,-0.6456875523167133,1.7938513793841335,-1.7714942279113415,-0.6935373988693915,2.4532042815423782,-1.1014065060318259,0,12/05/2016
81,Chicago Bulls,Portland Trail Blazers,0.028379966206168616,4.2218032266862116,0.6899428382246668,1.1071838924445885,-0.3684417431493645,-2.8442948191795723,-1.3979390268865544,0,12/05/2016
82,Brooklyn Nets,Washington Wizards,-0.66976720246558,-0.496682732551319,0.9659199735145338,-1.0887308275705117,-0.5418260928667116,1.1377179276718299,0.3388943095482556,0,12/05/2016
83,Houston Rockets,Boston Celtics,0.5448953511584385,0.6953558255718494,2.552788501431267,0.5535919462222942,1.0403060983040888,0.5333052785961698,1.2708536608059537,1,12/05/2016
84,Atlanta Hawks,Oklahoma City Thunder,-1.0273547766633049,-0.7450240988269785,1.1039085411594667,-0.8857471139556707,-1.1269982731627608,-0.14221474095898068,-0.4236178869353195,0,12/05/2016
85,Milwaukee Bucks,San Antonio Spurs,-1.6119820805103793,0.5463510058064516,0.9659199735145338,-0.5720450110963706,-0.8669217485867385,-0.28442948191795625,-0.6777886190965111,0,12/05/2016
86,Dallas Mavericks,Charlotte Hornets,-2.105793492497713,-1.7383895639296163,0.9659199735145338,-1.8268534225335706,-1.9289008906054947,0.24887579667821358,-1.52502439296715,0,12/05/2016
87,Toronto Raptors,Cleveland Cavaliers,-0.39731952688636074,-0.7946923720821111,-1.2418971088044009,0.5535919462222945,0.3250956557200271,-0.49775159335642727,0.2541707321611917,0,12/05/2016
88,New Orleans Pelicans,Memphis Grizzlies,-1.8049658507123258,-0.4966827325513189,-1.1039085411594667,-0.4244204921037589,-0.3250956557200271,0.3555368523974466,0.2541707321611917,0,12/05/2016
89,Memphis Grizzlies,Philadelphia 76ers,2.6125109330201037,0.7039874051620214,-2.0685217064079535,1.7011922466843181,0.8756568120153527,-1.9399223265269492,-0.21219555618885233,1,12/06/2016
90,Minnesota Timberwolves,San Antonio Spurs,-2.9571400348227552,-0.35199370258100715,1.0342608532039768,-1.2574029649405831,-0.41593698570729387,1.5166665461937958,-0.8487822247554045,0,12/06/2016
91,Miami Heat,New York Knicks,-1.3229310682101798,0.3017088879265801,-0.5516057883754535,-0.12943854050858944,-0.8537653917149702,-1.234496025971695,-1.0609777809442615,0,12/06/2016
92,Detroit Pistons,Chicago Bulls,-0.011117067800085562,-1.7599685129050462,-1.2411130238447714,0.09245610036327812,-0.32837130450575736,-0.6701549855274886,0.0,1,12/06/2016
93,Utah Jazz,Phoenix Suns,1.795406449713816,0.8548418491253096,-1.4479651944855672,2.2189464087186765,1.3353766383234151,-2.0457362716102416,1.6551253382730433,1,12/06/2016
94,Washington Wizards,Orlando Magic,-0.5836460595044914,-1.8102533275594732,0.3447536177346589,0.1294385405085895,1.1383538556199595,1.6577518063048484,1.1882951146575729,0,12/06/2016
95,New York Knicks,Cleveland Cavaliers,-1.135928303762412,0.554575801315049,0.06839460320893381,-1.7566867738076506,-1.606946806890517,0.9210210482705354,-1.8805697992190495,0,12/07/2016
96,Phoenix Suns,Indiana Pacers,-1.2578328046539882,0.7562397290659799,0.4787622224625305,-0.752865760203279,-0.2571114891024834,0.991868821214424,-0.5014852797917478,0,12/07/2016
97,Brooklyn Nets,Denver Nuggets,-0.4322068667974057,-3.478702753703507,0.2051838096267966,-0.8962687621467605,-0.5142229782049637,0.8855971617985937,0.7104374797049761,1,12/07/2016
98,Houston Rockets,Los Angeles Lakers,1.4683951243758016,0.15124794581319453,0.06839460320893376,2.0255674024516788,1.821206381142586,-1.0981404806302542,1.9223602392016952,1,12/07/2016
99,Orlando Magic,Boston Celtics,-0.864413733594811,1.663727403945158,1.2311028577607912,-1.254776267005465,-1.821206381142586,-0.708477729438875,-1.880569799219054,0,12/07/2016
100,LA Clippers,Golden State Warriors,-0.9309070977174894,0.7562397290659799,-0.8207352385071947,-0.8962687621467607,-1.4355391474888624,-0.6730538429669332,-1.8387793592364088,0,12/07/2016
101,Atlanta Hawks,Miami Heat,0.8865781883023703,-1.3108155303810327,2.3254165091037176,0.1613283771864169,-0.3642412762285179,-1.0272927076863707,0.9611801196008498,1,12/07/2016
102,Milwaukee Bucks,Portland Trail Blazers,0.155151182952915,1.5628954400696924,1.0259190481339924,0.7887165106891493,-0.835612339583067,-2.9401825771713304,-0.5014852797917477,1,12/07/2016
103,Dallas Mavericks,Sacramento Kings,-1.0583527122859548,-0.4033278555018581,-0.6155514288803957,-1.4161046441918819,-1.7783544662921746,-0.24796720530360727,-1.5044558393752432,0,12/07/2016
104,Charlotte Hornets,Detroit Pistons,0.504241344596973,-0.45374383743958735,-0.3419730160446641,-0.05377612572880558,0.38566723365372346,0.8501732753266521,0.6268565997396847,1,12/07/2016
105,New Orleans Pelicans,Philadelphia 76ers,0.4884229334565129,0.051315994733172665,-2.8492900217212713,0.9638607137465142,0.4707316442423324,-1.1772294118939808,0.083892674457127,0,12/08/2016
106,Utah Jazz,Golden State Warriors,-1.6112342747358521,1.0263198946634386,-0.5427219088992903,-1.5640004034377393,-1.711751433608479,-0.03567361854224482,-1.7197998263711036,0,12/08/2016
107,Chicago Bulls,San Antonio Spurs,-1.336145496122414,3.2329076681898337,0.47488167028687933,-0.3091628704469951,-0.3851440725619072,-0.10702085562672425,-1.3842291285425956,1,12/08/2016
108,Memphis Grizzlies,Portland Trail Blazers,0.9375474699682487,1.4881638472619854,0.8819231019613466,0.3455349728525238,-1.4549887185672095,-3.1749520502595105,-1.67785348914254,1,12/08/2016
109,Washington Wizards,Denver Nuggets,0.18526387131109112,-3.130275678723488,-1.0854438177985795,0.12730235841935095,0.08558757168042214,-0.07134723708448454,0.3775170350570715,1,12/08/2016
110,Toronto Raptors,Minnesota Timberwolves,2.2961491929162494,0.10263198946634533,-1.8995266811475138,1.9640935298985565,1.6047669690079491,-0.8561668450138035,1.4261754657711545,1,12/08/2016
111,Los Angeles Lakers,Phoenix Suns,0.539931151894831,0.4511396596681582,0.6150935466987321,0.1256040556861402,0.4833975353640684,0.6370297869418715,0.34248232860148325,0,12/09/2016
112,Boston Celtics,Toronto Raptors,-0.7367810510231545,-0.20050651540806996,0.27337490964388045,-1.2201536838082188,-1.516110451823665,-0.035390543718995915,-1.2414984411803722,0,12/09/2016
113,Cleveland Cavaliers,Miami Heat,2.5759215371649216,-0.6015195462242133,0.20503118223291028,2.1352689466643833,2.592768598770908,0.10617163115697772,3.1251512484885304,1,12/09/2016
114,Milwaukee Bucks,Atlanta Hawks,0.1349827879737078,0.4511396596681582,-1.571905730452318,0.592133405377518,0.9008772249966704,0.3185148934709384,0.5993440750525958,0,12/09/2016
115,Sacramento Kings,New York Knicks,-1.1304808492798015,-1.8546852675246548,0.06834372741097008,0.30503842095205475,-0.10986307621910629,-0.8139825055368359,0.3424823286014833,0,12/09/2016
116,Dallas Mavericks,Indiana Pacers,-1.4116949908916925,0.20050651540806985,-0.8201247289316436,-0.8792283898029812,-1.05468553170342,0.10617163115697778,-1.3699293144059332,1,12/09/2016
117,Minnesota Timberwolves,Detroit Pistons,-1.4566892535495954,-1.954938525228688,2.05031182232911,-1.3278143029677674,0.4614249201202484,3.114367847271376,0.8133955304285228,0,12/09/2016
118,Charlotte Hornets,Orlando Magic,1.0798623037896615,0.2506331442600883,-1.571905730452317,1.614909287393231,1.5161104518236683,-0.6016392432228806,1.455549896556304,1,12/09/2016
119,Oklahoma City Thunder,Houston Rockets,-0.4893126064046901,0.30075977311210667,-0.47840609187679195,-0.5383030957977436,-1.472165221336025,-1.4510122924787128,-1.5839807697818555,0,12/09/2016
120,San Antonio Spurs,Brooklyn Nets,2.8966010152439243,0.8591222929910212,-1.9972802853892335,2.5858331733428246,1.465682803464354,-2.771671265019237,0.8491936975802833,1,12/10/2016
121,Chicago Bulls,Miami Heat,1.5236456207352431,1.7687811914520992,0.41323040387363574,1.2665305338821997,0.9104999233642195,-1.0740226151949526,0.849193697580288,1,12/10/2016
122,Cleveland Cavaliers,Charlotte Hornets,1.0604127030758106,-0.6569758711107783,1.5840498815156003,0.9147164966927,1.7765852163204305,0.9700849427567322,1.9106858195556433,1,12/10/2016
123,Houston Rockets,Dallas Mavericks,2.7403296695274886,1.5160981641017997,1.9284085514102944,2.5858331733428246,3.0868168133567497,-0.27716712650192765,2.9721779415310037,1,12/10/2016
124,Orlando Magic,Denver Nuggets,0.13952798724681736,-1.5666347695718568,-1.8595368174313558,-0.5453117576437249,-1.0881584449962618,-0.7622095978802912,-0.9765727522173311,0,12/10/2016
125,LA Clippers,New Orleans Pelicans,2.3217457077870374,0.6064392656407176,-0.13774346795787762,2.4451075584670248,2.2429388356045425,-1.2472520692586548,1.7833067649186,1,12/10/2016
126,Utah Jazz,Sacramento Kings,1.4064421114479169,1.6171713750419174,-0.20661520193681784,1.284121235741675,0.7994633473441957,-1.559065086573321,1.3162502312494415,1,12/10/2016
127,Indiana Pacers,Portland Trail Blazers,0.11162238979745381,-0.3537562382904178,1.0330760096840867,-0.03518140371895001,-0.9993291841802422,-1.5244191957605824,-0.46705653366915845,1,12/10/2016
128,Washington Wizards,Milwaukee Bucks,-0.5078818735784146,-0.960195503931139,-0.13774346795787773,-0.6156745650816249,-0.11103657602002691,1.108668506007696,-0.636895273185216,1,12/10/2016
129,Memphis Grizzlies,Golden State Warriors,-0.8539112819505204,1.0612687148712603,-0.27548693591575674,-2.00534001198015,-2.9757802373367226,-0.7622095978802913,-3.651532899595234,1,12/10/2016
130,Detroit Pistons,Philadelphia 76ers,1.400334267944701,1.5877135567748177,-3.5018495882804093,1.9522082741339752,1.273226215644084,-1.7647929543883971,-0.17053491458874348,0,12/11/2016
131,Minnesota Timberwolves,Golden State Warriors,-3.3047888723494943,0.20486626539029829,0.4119823045035775,-2.740255650848608,-1.8093214643363276,2.214642138840346,-2.4727562615367766,0,12/11/2016
132,Los Angeles Lakers,New York Knicks,-1.1090647402122027,-1.2804141586893685,1.4419380657625207,-0.6268558678411847,-0.3573968324614958,0.4498491844519439,0.17053491458874354,0,12/11/2016
133,Oklahoma City Thunder,Boston Celtics,0.46491097695764044,1.0755478932990705,1.9912478051006248,0.14328134122084213,-0.4690833426057136,-1.1765286362589298,-0.34106982917748707,1,12/11/2016
134,Phoenix Suns,New Orleans Pelicans,-0.15683743800980654,0.20486626539029829,1.6479292180143115,-0.3761135207047108,0.3797341344903413,1.107321069420173,0.21316864323592943,0,12/11/2016
135,Houston Rockets,Brooklyn Nets,2.578453340239875,1.2193820827570736,-0.13824750654075024,2.6105396862907218,2.2203726778828234,-1.526606002733902,1.465900460744951,1,12/12/2016
136,LA Clippers,Portland Trail Blazers,1.4493267141217596,0.9145365620678079,-0.48386627289262707,2.102934747289748,0.49341615064062794,-3.157298778381473,0.43114719433674686,1,12/12/2016
137,Miami Heat,Washington Wizards,-0.3988457236536628,2.083111058043336,-0.760361285974129,-0.16315873039317008,-0.47098814379332465,-0.451042682625924,-1.1640974247092295,1,12/12/2016
138,Indiana Pacers,Charlotte Hornets,-0.22470181614290874,-2.438764165514147,1.8663413383001362,-0.7251499128585338,-0.31399209586221855,0.728607410395723,0.5173766332041021,1,12/12/2016
139,Dallas Mavericks,Denver Nuggets,-0.6179299943929984,-3.5565310747081327,-2.0737125981112627,-0.7795361563229236,-1.1662563560596648,-0.4163470916546961,-0.517376633204102,1,12/12/2016
140,Sacramento Kings,Los Angeles Lakers,0.02808772701786355,-0.5080758678154476,-1.2442275588667573,1.0333386258234105,0.22428006847301232,-1.422519229820223,0.08622943886735032,1,12/12/2016
141,Toronto Raptors,Milwaukee Bucks,1.2920354428217238,-0.20323034712617832,-1.7280938317593846,1.5953298082887744,2.2203726778828234,0.381651500683473,1.3365563024439255,1,12/12/2016
142,New Orleans Pelicans,Golden State Warriors,-3.082599683664096,0.05191532224713069,-0.8944235410439234,-2.882743493794246,-3.177273867928886,0.5847017560929332,-3.1671936987135068,0,12/13/2016
143,Phoenix Suns,New York Knicks,-1.3751374053520133,-1.0383064449425994,0.8944235410439234,-0.6793726705120195,-0.7828066051418976,-0.2923508780464641,-0.08797760274204197,1,12/13/2016
144,Atlanta Hawks,Orlando Magic,0.3265951337711031,-0.5191532224712997,2.40806337973364,0.5508427058205566,0.18418978944515219,-0.80396491462778,1.0557312329045037,0,12/13/2016
