,Date,Home,Away,Home Team Win Probability
0,11/17/2017,Toronto Raptors,New York Knicks,0.6942728449538971
1,11/17/2017,Los Angeles Lakers,Phoenix Suns,0.6147959364552478
2,11/17/2017,Cleveland Cavaliers,LA Clippers,0.8138415186920137
3,11/17/2017,Indiana Pacers,Detroit Pistons,0.4116612614162839
4,11/17/2017,Washington Wizards,Miami Heat,0.70538353270959
5,11/17/2017,Sacramento Kings,Portland Trail Blazers,0.35253106887955726
6,11/17/2017,Brooklyn Nets,Utah Jazz,0.5902937097549982
7,11/17/2017,Dallas Mavericks,Minnesota Timberwolves,0.11641698892562898
8,11/17/2017,Chicago Bulls,Charlotte Hornets,0.5117081722504351
9,11/17/2017,San Antonio Spurs,Oklahoma City Thunder,0.7461634623760902
10,11/17/2017,Denver Nuggets,New Orleans Pelicans,0.6900164760714581
11,11/18/2017,Philadelphia 76ers,Golden State Warriors,0.3954151188161121
12,11/18/2017,Atlanta Hawks,Boston Celtics,0.08360642213486466
13,11/18/2017,Charlotte Hornets,LA Clippers,0.6222856443174963
14,11/18/2017,Memphis Grizzlies,Houston Rockets,0.24822290052027499
15,11/18/2017,Dallas Mavericks,Milwaukee Bucks,0.22719270841105665
16,11/18/2017,Orlando Magic,Utah Jazz,0.6732983109367399
17,11/18/2017,Portland Trail Blazers,Sacramento Kings,0.8348506690815122
18,11/19/2017,Brooklyn Nets,Golden State Warriors,0.20066456329120966
19,11/19/2017,Phoenix Suns,Chicago Bulls,0.7626213718315707
20,11/19/2017,Miami Heat,Indiana Pacers,0.5357115268960314
21,11/19/2017,Minnesota Timberwolves,Detroit Pistons,0.548579266838124
22,11/19/2017,Los Angeles Lakers,Denver Nuggets,0.4120739738293616
23,11/19/2017,Toronto Raptors,Washington Wizards,0.7103083624951645
24,11/20/2017,Dallas Mavericks,Boston Celtics,0.07134755927396665
25,11/20/2017,Detroit Pistons,Cleveland Cavaliers,0.6300967095453833
26,11/20/2017,New York Knicks,LA Clippers,0.8315329822556357
27,11/20/2017,Orlando Magic,Indiana Pacers,0.5342577474422667
28,11/20/2017,San Antonio Spurs,Atlanta Hawks,0.9049332806710083
29,11/20/2017,Memphis Grizzlies,Portland Trail Blazers,0.42968644991759486
30,11/20/2017,Philadelphia 76ers,Utah Jazz,0.7743653217397566
31,11/20/2017,Sacramento Kings,Denver Nuggets,0.23382086675306107
32,11/20/2017,Charlotte Hornets,Minnesota Timberwolves,0.37154905478508454
33,11/20/2017,Milwaukee Bucks,Washington Wizards,0.5094617788445502
34,11/20/2017,New Orleans Pelicans,Oklahoma City Thunder,0.7223486899155365
35,11/21/2017,Los Angeles Lakers,Chicago Bulls,0.8101769041261951
36,11/22/2017,Oklahoma City Thunder,Golden State Warriors,0.29175418026655153
37,11/22/2017,New Orleans Pelicans,San Antonio Spurs,0.5639376421876928
38,11/22/2017,Utah Jazz,Chicago Bulls,0.8066644820389096
39,11/22/2017,Cleveland Cavaliers,Brooklyn Nets,0.8417418151807704
40,11/22/2017,Sacramento Kings,Los Angeles Lakers,0.4392258526284769
41,11/22/2017,Miami Heat,Boston Celtics,0.26281264733136855
42,11/22/2017,Atlanta Hawks,LA Clippers,0.40315592458895605
43,11/22/2017,Philadelphia 76ers,Portland Trail Blazers,0.6814726748171047
44,11/22/2017,Phoenix Suns,Milwaukee Bucks,0.43061250923005673
45,11/22/2017,Memphis Grizzlies,Dallas Mavericks,0.7780966983478999
46,11/22/2017,Minnesota Timberwolves,Orlando Magic,0.759495430856965
47,11/22/2017,Houston Rockets,Denver Nuggets,0.7922552402318989
48,11/22/2017,Charlotte Hornets,Washington Wizards,0.45280018862326754
49,11/22/2017,New York Knicks,Toronto Raptors,0.5705346613805391
50,11/24/2017,Atlanta Hawks,New York Knicks,0.22561765887745514
51,11/24/2017,Golden State Warriors,Chicago Bulls,0.9459988951688584
52,11/24/2017,Oklahoma City Thunder,Detroit Pistons,0.3175237648087744
53,11/24/2017,Minnesota Timberwolves,Miami Heat,0.6651826586363945
54,11/24/2017,Brooklyn Nets,Portland Trail Blazers,0.3487832677510567
55,11/24/2017,Boston Celtics,Orlando Magic,0.8883157477131696
56,11/24/2017,Cleveland Cavaliers,Charlotte Hornets,0.8240577613622052
57,11/24/2017,Denver Nuggets,Memphis Grizzlies,0.8164352741063868
58,11/24/2017,Indiana Pacers,Toronto Raptors,0.5504453178235208
59,11/24/2017,Phoenix Suns,New Orleans Pelicans,0.3466785760579169
60,11/25/2017,Charlotte Hornets,San Antonio Spurs,0.32794932188137343
61,11/25/2017,Houston Rockets,New York Knicks,0.8088390394808311
62,11/25/2017,Indiana Pacers,Boston Celtics,0.30373910780948116
63,11/25/2017,Sacramento Kings,LA Clippers,0.4579224243027965
64,11/25/2017,Washington Wizards,Portland Trail Blazers,0.5292592015881017
65,11/25/2017,Utah Jazz,Milwaukee Bucks,0.5325857043664807
66,11/25/2017,Philadelphia 76ers,Orlando Magic,0.8033771025274975
67,11/25/2017,Atlanta Hawks,Toronto Raptors,0.20063572891773734
68,11/25/2017,Dallas Mavericks,Oklahoma City Thunder,0.4010580291327592
69,11/25/2017,Golden State Warriors,New Orleans Pelicans,0.7641522173090303
70,11/26/2017,Minnesota Timberwolves,Phoenix Suns,0.8170027952015929
71,11/26/2017,Memphis Grizzlies,Brooklyn Nets,0.5710812423118763
72,11/26/2017,Chicago Bulls,Miami Heat,0.22326353409005362
73,11/27/2017,Philadelphia 76ers,Cleveland Cavaliers,0.5304545424862377
74,11/27/2017,Golden State Warriors,Sacramento Kings,0.8954201637418782
75,11/27/2017,San Antonio Spurs,Dallas Mavericks,0.9043527902582288
76,11/27/2017,New York Knicks,Portland Trail Blazers,0.5335453715978269
77,11/27/2017,Boston Celtics,Detroit Pistons,0.6926488321439151
78,11/27/2017,Houston Rockets,Brooklyn Nets,0.9213052951405607
79,11/27/2017,LA Clippers,Los Angeles Lakers,0.6227080373112487
80,11/27/2017,Indiana Pacers,Orlando Magic,0.7615902272604513
81,11/28/2017,Chicago Bulls,Phoenix Suns,0.3450639067971052
82,11/28/2017,Cleveland Cavaliers,Miami Heat,0.7550688837939526
83,11/28/2017,Utah Jazz,Denver Nuggets,0.45757382766124555
84,11/28/2017,Sacramento Kings,Milwaukee Bucks,0.3574037551000164
85,11/28/2017,Minnesota Timberwolves,Washington Wizards,0.6354371432469403
86,11/29/2017,Philadelphia 76ers,Washington Wizards,0.7131114653015821
87,11/29/2017,San Antonio Spurs,Memphis Grizzlies,0.8515419390488275
88,11/29/2017,Los Angeles Lakers,Golden State Warriors,0.25210503672564455
89,11/29/2017,New York Knicks,Miami Heat,0.661765468938123
90,11/29/2017,Orlando Magic,Oklahoma City Thunder,0.6269894736453138
91,11/29/2017,Houston Rockets,Indiana Pacers,0.8333491263035459
92,11/29/2017,Detroit Pistons,Phoenix Suns,0.8622024022163851
93,11/29/2017,Dallas Mavericks,Brooklyn Nets,0.4018416252375557
94,11/29/2017,Toronto Raptors,Charlotte Hornets,0.8369134520726327
95,11/29/2017,New Orleans Pelicans,Minnesota Timberwolves,0.5452416955697986
96,11/30/2017,Boston Celtics,Philadelphia 76ers,0.7738271892447015
97,11/30/2017,Denver Nuggets,Chicago Bulls,0.9163834737486461
98,11/30/2017,Atlanta Hawks,Cleveland Cavaliers,0.15882078667725788
99,11/30/2017,Portland Trail Blazers,Milwaukee Bucks,0.6194412135992693
100,11/30/2017,LA Clippers,Utah Jazz,0.5210011997315372
101,12/01/2017,Orlando Magic,Golden State Warriors,0.24959991423653685
102,12/01/2017,Memphis Grizzlies,San Antonio Spurs,0.2532542523370533
103,12/01/2017,Washington Wizards,Detroit Pistons,0.4283772484578933
104,12/01/2017,Toronto Raptors,Indiana Pacers,0.7332292640439902
105,12/01/2017,Chicago Bulls,Sacramento Kings,0.3743894912887769
106,12/01/2017,Oklahoma City Thunder,Minnesota Timberwolves,0.4308883857458095
107,12/01/2017,Miami Heat,Charlotte Hornets,0.7620341594012587
108,12/01/2017,Utah Jazz,New Orleans Pelicans,0.5889878317033238
109,12/02/2017,Boston Celtics,Phoenix Suns,0.9085009715896597
110,12/02/2017,Denver Nuggets,Los Angeles Lakers,0.8086686400297565
111,12/02/2017,Dallas Mavericks,LA Clippers,0.4073855834777435
112,12/02/2017,Philadelphia 76ers,Detroit Pistons,0.5633540773845797
113,12/02/2017,Brooklyn Nets,Atlanta Hawks,0.7031316141502677
114,12/02/2017,Milwaukee Bucks,Sacramento Kings,0.8031130350928569
115,12/02/2017,Cleveland Cavaliers,Memphis Grizzlies,0.8947543314212728
116,12/02/2017,Portland Trail Blazers,New Orleans Pelicans,0.5888867123910153
117,12/03/2017,Miami Heat,Golden State Warriors,0.3331083593615907
118,12/03/2017,Oklahoma City Thunder,San Antonio Spurs,0.40594254369778027
119,12/03/2017,Minnesota Timberwolves,LA Clippers,0.7741844655235112
120,12/03/2017,Los Angeles Lakers,Houston Rockets,0.17187481739562666
121,12/03/2017,New York Knicks,Orlando Magic,0.699519620867776
122,12/04/2017,New Orleans Pelicans,Golden State Warriors,0.33176722420696647
123,12/04/2017,Indiana Pacers,New York Knicks,0.612799263104759
124,12/04/2017,Philadelphia 76ers,Phoenix Suns,0.7906120732852373
125,12/04/2017,Atlanta Hawks,Brooklyn Nets,0.4308388606251578
126,12/04/2017,Chicago Bulls,Cleveland Cavaliers,0.09806397330735371
127,12/04/2017,San Antonio Spurs,Detroit Pistons,0.6287082233306714
128,12/04/2017,Boston Celtics,Milwaukee Bucks,0.8283656148585349
129,12/04/2017,Charlotte Hornets,Orlando Magic,0.5494567526316501
130,12/04/2017,Dallas Mavericks,Denver Nuggets,0.25210240298697023
131,12/04/2017,Memphis Grizzlies,Minnesota Timberwolves,0.35681922365807317
132,12/04/2017,Utah Jazz,Washington Wizards,0.6195807081093373
133,12/05/2017,Toronto Raptors,Phoenix Suns,0.8505486045524733
134,12/05/2017,Oklahoma City Thunder,Utah Jazz,0.5672356265934987
135,12/05/2017,Portland Trail Blazers,Washington Wizards,0.5918105838661513
136,12/06/2017,Charlotte Hornets,Golden State Warriors,0.1926973459122588
137,12/06/2017,Indiana Pacers,Chicago Bulls,0.9008194586079927
138,12/06/2017,Milwaukee Bucks,Detroit Pistons,0.5653521922084435
139,12/06/2017,San Antonio Spurs,Miami Heat,0.7527986155236689
140,12/06/2017,Orlando Magic,Atlanta Hawks,0.7729112902473865
141,12/06/2017,Boston Celtics,Dallas Mavericks,0.9433299689478243
142,12/06/2017,Cleveland Cavaliers,Sacramento Kings,0.8954121972174418
143,12/06/2017,New Orleans Pelicans,Denver Nuggets,0.5683098017625371
144,12/06/2017,LA Clippers,Minnesota Timberwolves,0.37896802337751107
145,12/06/2017,New York Knicks,Memphis Grizzlies,0.7807227251676094
146,12/07/2017,Philadelphia 76ers,Los Angeles Lakers,0.7584686003144402
147,12/07/2017,Phoenix Suns,Washington Wizards,0.4031329344377894
148,12/07/2017,Brooklyn Nets,Oklahoma City Thunder,0.5612134922438401
149,12/07/2017,Utah Jazz,Houston Rockets,0.24963219025511937
150,12/08/2017,San Antonio Spurs,Boston Celtics,0.47897043186020627
151,12/08/2017,Orlando Magic,Denver Nuggets,0.4207450316862495
152,12/08/2017,Detroit Pistons,Golden State Warriors,0.36090419477384356
153,12/08/2017,Indiana Pacers,Cleveland Cavaliers,0.4479211757360469
154,12/08/2017,Milwaukee Bucks,Dallas Mavericks,0.8695670237367709
155,12/08/2017,Charlotte Hornets,Chicago Bulls,0.7611200777018897
156,12/08/2017,Memphis Grizzlies,Toronto Raptors,0.22864716414219277
157,12/08/2017,New Orleans Pelicans,Sacramento Kings,0.7553531691576159
158,12/09/2017,Chicago Bulls,New York Knicks,0.25693793368041457
159,12/09/2017,Phoenix Suns,San Antonio Spurs,0.23870036883670057
160,12/09/2017,Brooklyn Nets,Miami Heat,0.487693354628016
161,12/09/2017,Cleveland Cavaliers,Philadelphia 76ers,0.7550549407631191
162,12/09/2017,LA Clippers,Washington Wizards,0.4646983051167789
163,12/09/2017,Portland Trail Blazers,Houston Rockets,0.24577022506448878
164,12/09/2017,Atlanta Hawks,Orlando Magic,0.4471163713912532
165,12/09/2017,Milwaukee Bucks,Utah Jazz,0.7118323000857429
166,12/09/2017,Charlotte Hornets,Los Angeles Lakers,0.48298169301475774
167,12/09/2017,Memphis Grizzlies,Oklahoma City Thunder,0.4166726070004256
168,12/10/2017,New York Knicks,Atlanta Hawks,0.8275658451087875
169,12/10/2017,Detroit Pistons,Boston Celtics,0.32962909205020624
170,12/10/2017,Indiana Pacers,Denver Nuggets,0.6083355659402723
171,12/10/2017,Sacramento Kings,Toronto Raptors,0.23588700715714214
172,12/10/2017,Minnesota Timberwolves,Dallas Mavericks,0.8858863616210015
173,12/10/2017,New Orleans Pelicans,Philadelphia 76ers,0.6040045520020794
174,12/11/2017,Golden State Warriors,Portland Trail Blazers,0.8542727480195565
175,12/11/2017,Chicago Bulls,Boston Celtics,0.11215214001388005
176,12/11/2017,Houston Rockets,New Orleans Pelicans,0.8597516580277552
177,12/11/2017,LA Clippers,Toronto Raptors,0.3231591538382255
178,12/11/2017,Memphis Grizzlies,Miami Heat,0.3547292400172702
179,12/11/2017,Oklahoma City Thunder,Charlotte Hornets,0.7139237819335219
180,12/12/2017,Minnesota Timberwolves,Philadelphia 76ers,0.615643859625512
181,12/12/2017,Dallas Mavericks,San Antonio Spurs,0.18249598690677837
182,12/12/2017,Sacramento Kings,Phoenix Suns,0.630981540656576
183,12/12/2017,New York Knicks,Los Angeles Lakers,0.7447897183746759
184,12/12/2017,Cleveland Cavaliers,Atlanta Hawks,0.9274442268031033
185,12/12/2017,Detroit Pistons,Denver Nuggets,0.5268019260034815
186,12/12/2017,Brooklyn Nets,Washington Wizards,0.5153127843277875
187,12/13/2017,Orlando Magic,LA Clippers,0.5497465169476357
188,12/13/2017,Miami Heat,Portland Trail Blazers,0.5998736095898897
189,12/13/2017,New Orleans Pelicans,Milwaukee Bucks,0.569627008599846
190,12/13/2017,Chicago Bulls,Utah Jazz,0.3528049065423432
191,12/13/2017,Boston Celtics,Denver Nuggets,0.7910968955447772
192,12/13/2017,Washington Wizards,Memphis Grizzlies,0.7991083119731213
193,12/13/2017,Houston Rockets,Charlotte Hornets,0.9397065275750748
194,12/13/2017,Indiana Pacers,Oklahoma City Thunder,0.6840209823355077
195,12/13/2017,Phoenix Suns,Toronto Raptors,0.22186956265884353
196,12/14/2017,Brooklyn Nets,New York Knicks,0.42600075716409974
197,12/14/2017,Cleveland Cavaliers,Los Angeles Lakers,0.8777405708120135
198,12/14/2017,Atlanta Hawks,Detroit Pistons,0.28601613630147077
199,12/14/2017,Golden State Warriors,Dallas Mavericks,0.9462068359896529
200,12/14/2017,Minnesota Timberwolves,Sacramento Kings,0.8076997526484884
201,12/15/2017,Houston Rockets,San Antonio Spurs,0.7937858994235278
202,12/15/2017,Milwaukee Bucks,Chicago Bulls,0.8423674320305448
203,12/15/2017,Toronto Raptors,Brooklyn Nets,0.8362577108535096
204,12/15/2017,Washington Wizards,LA Clippers,0.7081927700472738
205,12/15/2017,Indiana Pacers,Detroit Pistons,0.5832115594762135
206,12/15/2017,Charlotte Hornets,Miami Heat,0.36486780854572703
207,12/15/2017,Orlando Magic,Portland Trail Blazers,0.44073673141292596
208,12/15/2017,Memphis Grizzlies,Atlanta Hawks,0.6813320007713352
209,12/15/2017,Boston Celtics,Utah Jazz,0.8312481362208655
210,12/15/2017,Philadelphia 76ers,Oklahoma City Thunder,0.6336142601995942
211,12/15/2017,Denver Nuggets,New Orleans Pelicans,0.6420145247194957
212,12/16/2017,San Antonio Spurs,Dallas Mavericks,0.905166252170974
213,12/16/2017,New York Knicks,Oklahoma City Thunder,0.7009202896692985
214,12/16/2017,Cleveland Cavaliers,Utah Jazz,0.843339098094664
215,12/16/2017,Houston Rockets,Milwaukee Bucks,0.8635889036357054
216,12/16/2017,Miami Heat,LA Clippers,0.7249409810484524
217,12/16/2017,Minnesota Timberwolves,Phoenix Suns,0.7959466647049717
218,12/16/2017,Charlotte Hornets,Portland Trail Blazers,0.34105530526495936
219,12/16/2017,Memphis Grizzlies,Boston Celtics,0.17074245406796587
220,12/17/2017,Washington Wizards,Cleveland Cavaliers,0.3284761747496191
221,12/17/2017,Brooklyn Nets,Indiana Pacers,0.417106742221954
222,12/17/2017,Toronto Raptors,Sacramento Kings,0.8715427860971711
223,12/17/2017,Detroit Pistons,Orlando Magic,0.7788232539046205
224,12/18/2017,Chicago Bulls,Philadelphia 76ers,0.3533497584990752
225,12/18/2017,Los Angeles Lakers,Golden State Warriors,0.17901404887235992
226,12/18/2017,Charlotte Hornets,New York Knicks,0.3330621545161378
227,12/18/2017,Dallas Mavericks,Phoenix Suns,0.4294626426876847
228,12/18/2017,Indiana Pacers,Boston Celtics,0.3488917659528229
229,12/18/2017,San Antonio Spurs,LA Clippers,0.8280945432242083
230,12/18/2017,Atlanta Hawks,Miami Heat,0.3198065197656439
231,12/18/2017,Minnesota Timberwolves,Portland Trail Blazers,0.6634782736592213
232,12/18/2017,Houston Rockets,Utah Jazz,0.9042173019221331
233,12/18/2017,Oklahoma City Thunder,Denver Nuggets,0.527277236547198
234,12/19/2017,Philadelphia 76ers,Sacramento Kings,0.7256133411856837
235,12/19/2017,Milwaukee Bucks,Cleveland Cavaliers,0.3941001639360654
236,12/19/2017,Washington Wizards,New Orleans Pelicans,0.6010934368954162
237,12/20/2017,Golden State Warriors,Memphis Grizzlies,0.935548124810106
238,12/20/2017,Chicago Bulls,Orlando Magic,0.5491540956975981
239,12/20/2017,Boston Celtics,Miami Heat,0.789743835000406
240,12/20/2017,Brooklyn Nets,Sacramento Kings,0.5886773663684027
241,12/20/2017,Houston Rockets,Los Angeles Lakers,0.9188729383148734
242,12/20/2017,LA Clippers,Phoenix Suns,0.6512062615432824
243,12/20/2017,Portland Trail Blazers,San Antonio Spurs,0.39142036720745316
244,12/20/2017,Atlanta Hawks,Indiana Pacers,0.2733732672344689
245,12/20/2017,Dallas Mavericks,Detroit Pistons,0.2656090578078346
246,12/20/2017,Denver Nuggets,Minnesota Timberwolves,0.5364506978685356
247,12/20/2017,Charlotte Hornets,Toronto Raptors,0.1949216439171132
248,12/20/2017,Oklahoma City Thunder,Utah Jazz,0.6735308000605253
249,12/21/2017,Utah Jazz,San Antonio Spurs,0.36215960816841103
250,12/21/2017,Cleveland Cavaliers,Chicago Bulls,0.9171416751738535
251,12/21/2017,New York Knicks,Boston Celtics,0.43511997231122773
252,12/21/2017,Phoenix Suns,Memphis Grizzlies,0.677315629443723
253,12/21/2017,Philadelphia 76ers,Toronto Raptors,0.3325967891631689
254,12/22/2017,Golden State Warriors,Los Angeles Lakers,0.916850093286338
255,12/22/2017,Brooklyn Nets,Washington Wizards,0.47301564961807147
256,12/22/2017,Houston Rockets,LA Clippers,0.8976644222132414
257,12/22/2017,Orlando Magic,New Orleans Pelicans,0.3858210391505091
258,12/22/2017,Detroit Pistons,New York Knicks,0.5993345332508061
259,12/22/2017,Miami Heat,Dallas Mavericks,0.8611796832934472
260,12/22/2017,Portland Trail Blazers,Denver Nuggets,0.5094862979971548
261,12/22/2017,Milwaukee Bucks,Charlotte Hornets,0.8312741451182201
262,12/22/2017,Oklahoma City Thunder,Atlanta Hawks,0.838149576484834
263,12/23/2017,Golden State Warriors,Denver Nuggets,0.8034317851820926
264,12/23/2017,Los Angeles Lakers,Portland Trail Blazers,0.4440111168007746
265,12/23/2017,Phoenix Suns,Minnesota Timberwolves,0.3212679974314272
266,12/23/2017,Boston Celtics,Chicago Bulls,0.9116250756382593
267,12/23/2017,Miami Heat,New Orleans Pelicans,0.5893376689964294
268,12/23/2017,Utah Jazz,Oklahoma City Thunder,0.47861440150095874
269,12/23/2017,Indiana Pacers,Brooklyn Nets,0.7709922183132174
270,12/23/2017,Atlanta Hawks,Dallas Mavericks,0.6437568152777713
271,12/23/2017,Sacramento Kings,San Antonio Spurs,0.2818848089138168
272,12/23/2017,Charlotte Hornets,Milwaukee Bucks,0.35272645884816106
273,12/23/2017,Washington Wizards,Orlando Magic,0.7764582518783499
274,12/23/2017,Toronto Raptors,Philadelphia 76ers,0.8304883931365814
275,12/23/2017,Memphis Grizzlies,LA Clippers,0.48352198484018216
276,12/25/2017,New York Knicks,Philadelphia 76ers,0.6544936558087314
277,12/25/2017,Golden State Warriors,Cleveland Cavaliers,0.6741734956245465
278,12/25/2017,Oklahoma City Thunder,Houston Rockets,0.3301706758535597
279,12/25/2017,Boston Celtics,Washington Wizards,0.76342030457868
280,12/25/2017,Los Angeles Lakers,Minnesota Timberwolves,0.2943315074454487
281,12/26/2017,San Antonio Spurs,Brooklyn Nets,0.8549430103804836
282,12/26/2017,Phoenix Suns,Memphis Grizzlies,0.6812292599941978
283,12/26/2017,LA Clippers,Sacramento Kings,0.6654514576371723
284,12/26/2017,Detroit Pistons,Indiana Pacers,0.6203089348026813
285,12/26/2017,Miami Heat,Orlando Magic,0.8068439339743501
286,12/26/2017,Milwaukee Bucks,Chicago Bulls,0.8030828871731599
287,12/26/2017,Dallas Mavericks,Toronto Raptors,0.14674307737285755
288,12/26/2017,Denver Nuggets,Utah Jazz,0.7536791801797488
289,12/27/2017,Chicago Bulls,New York Knicks,0.37063262779831296
290,12/27/2017,New Orleans Pelicans,Brooklyn Nets,0.7841684800552363
291,12/27/2017,Charlotte Hornets,Boston Celtics,0.17701677133912905
292,12/27/2017,Sacramento Kings,Cleveland Cavaliers,0.2358479632187401
293,12/27/2017,Golden State Warriors,Utah Jazz,0.9072123879179352
294,12/27/2017,Indiana Pacers,Dallas Mavericks,0.8419325463907873
295,12/27/2017,Minnesota Timberwolves,Denver Nuggets,0.6744413316455241
296,12/27/2017,Atlanta Hawks,Washington Wizards,0.3310150830912448
297,12/27/2017,Los Angeles Lakers,Memphis Grizzlies,0.6181350330219136
298,12/27/2017,Oklahoma City Thunder,Toronto Raptors,0.4524904940005829
299,12/28/2017,Portland Trail Blazers,Philadelphia 76ers,0.6370066877273581
300,12/28/2017,San Antonio Spurs,New York Knicks,0.7726794584862153
301,12/28/2017,Orlando Magic,Detroit Pistons,0.3390449889013771
302,12/28/2017,Boston Celtics,Houston Rockets,0.5416238657175617
303,12/28/2017,Milwaukee Bucks,Minnesota Timberwolves,0.5130151492486597
304,12/29/2017,Sacramento Kings,Phoenix Suns,0.5602386257581019
305,12/29/2017,Miami Heat,Brooklyn Nets,0.756916085922956
306,12/29/2017,Los Angeles Lakers,LA Clippers,0.45687356428470666
307,12/29/2017,Chicago Bulls,Indiana Pacers,0.383818844025033
308,12/29/2017,Toronto Raptors,Atlanta Hawks,0.9190693733723069
309,12/29/2017,Washington Wizards,Houston Rockets,0.3387049249556454
310,12/29/2017,Oklahoma City Thunder,Milwaukee Bucks,0.5845065641622018
311,12/29/2017,New Orleans Pelicans,Dallas Mavericks,0.8332213435032797
312,12/29/2017,Golden State Warriors,Charlotte Hornets,0.9340273118991004
313,12/30/2017,Golden State Warriors,Memphis Grizzlies,0.9445411500212966
314,12/30/2017,Orlando Magic,Miami Heat,0.3334464250555069
315,12/30/2017,Detroit Pistons,San Antonio Spurs,0.4794011265458294
316,12/30/2017,Utah Jazz,Cleveland Cavaliers,0.281158138630184
317,12/30/2017,Atlanta Hawks,Portland Trail Blazers,0.3539092968347636
318,12/30/2017,Denver Nuggets,Philadelphia 76ers,0.661115632531863
319,12/30/2017,New Orleans Pelicans,New York Knicks,0.5975654653242276
320,12/31/2017,Phoenix Suns,Philadelphia 76ers,0.4468914907189314
321,12/31/2017,Washington Wizards,Chicago Bulls,0.8086794099306011
322,12/31/2017,Boston Celtics,Brooklyn Nets,0.9001627921078716
323,12/31/2017,Houston Rockets,Los Angeles Lakers,0.9289186710137557
324,12/31/2017,Oklahoma City Thunder,Dallas Mavericks,0.8231386047838275
325,12/31/2017,Indiana Pacers,Minnesota Timberwolves,0.45229825439451926
326,12/31/2017,LA Clippers,Charlotte Hornets,0.7453810779888448
327,12/31/2017,Sacramento Kings,Memphis Grizzlies,0.629414505569105
328,01/01/2018,Chicago Bulls,Portland Trail Blazers,0.37121301199244255
329,01/01/2018,Brooklyn Nets,Orlando Magic,0.6629176247391699
330,01/01/2018,Minnesota Timberwolves,Los Angeles Lakers,0.8773914602647902
331,01/01/2018,Toronto Raptors,Milwaukee Bucks,0.767111332135139
332,01/02/2018,New York Knicks,San Antonio Spurs,0.39182393175153246
333,01/02/2018,Phoenix Suns,Atlanta Hawks,0.7182376682425091
334,01/02/2018,Cleveland Cavaliers,Portland Trail Blazers,0.7926605444691182
335,01/02/2018,LA Clippers,Memphis Grizzlies,0.7627114930647366
336,01/02/2018,Sacramento Kings,Charlotte Hornets,0.6090899179295732
337,01/03/2018,Dallas Mavericks,Golden State Warriors,0.11297313956583101
338,01/03/2018,Philadelphia 76ers,San Antonio Spurs,0.43495834169119785
339,01/03/2018,Washington Wizards,New York Knicks,0.6719927820040894
340,01/03/2018,Denver Nuggets,Phoenix Suns,0.763724596257425
341,01/03/2018,Boston Celtics,Cleveland Cavaliers,0.6696651614255846
342,01/03/2018,Miami Heat,Detroit Pistons,0.6053549173575777
343,01/03/2018,Milwaukee Bucks,Indiana Pacers,0.6648153749162499
344,01/03/2018,Orlando Magic,Houston Rockets,0.13949134076496428
345,01/03/2018,Brooklyn Nets,Minnesota Timberwolves,0.340424345521253
346,01/03/2018,Chicago Bulls,Toronto Raptors,0.1736236665245267
347,01/03/2018,Los Angeles Lakers,Oklahoma City Thunder,0.31777265899680396
348,01/03/2018,Utah Jazz,New Orleans Pelicans,0.44835443991473173
349,01/04/2018,Houston Rockets,Golden State Warriors,0.5183955923590531
350,01/04/2018,LA Clippers,Oklahoma City Thunder,0.47781791257328415
351,01/05/2018,Philadelphia 76ers,Detroit Pistons,0.5843242887895667
352,01/05/2018,San Antonio Spurs,Phoenix Suns,0.8426680416505314
353,01/05/2018,Los Angeles Lakers,Charlotte Hornets,0.534677062389651
354,01/05/2018,Boston Celtics,Minnesota Timberwolves,0.745965026289705
355,01/05/2018,Miami Heat,New York Knicks,0.6998473579831214
356,01/05/2018,Portland Trail Blazers,Atlanta Hawks,0.8111612650300689
357,01/05/2018,Milwaukee Bucks,Toronto Raptors,0.38547200026417205
358,01/05/2018,Dallas Mavericks,Chicago Bulls,0.5405513727524766
359,01/05/2018,Denver Nuggets,Utah Jazz,0.7695113265053751
360,01/05/2018,Memphis Grizzlies,Washington Wizards,0.29507130922515973
361,01/06/2018,LA Clippers,Golden State Warriors,0.20789898109463847
362,01/06/2018,Indiana Pacers,Chicago Bulls,0.7737311439743878
363,01/06/2018,Brooklyn Nets,Boston Celtics,0.2121615366654704
364,01/06/2018,Orlando Magic,Cleveland Cavaliers,0.19272030484601285
365,01/06/2018,Detroit Pistons,Houston Rockets,0.38949411594201844
366,01/06/2018,Washington Wizards,Milwaukee Bucks,0.5889783945578624
367,01/06/2018,Sacramento Kings,Denver Nuggets,0.36604320984109007
368,01/06/2018,Minnesota Timberwolves,New Orleans Pelicans,0.6893600428936444
369,01/07/2018,Los Angeles Lakers,Atlanta Hawks,0.6404678979829687
370,01/07/2018,Phoenix Suns,Oklahoma City Thunder,0.4234694754945116
371,01/07/2018,Miami Heat,Utah Jazz,0.7898094234025922
372,01/07/2018,Portland Trail Blazers,San Antonio Spurs,0.4508371938241802
373,01/07/2018,Dallas Mavericks,New York Knicks,0.34971967462699155
374,01/08/2018,Golden State Warriors,Denver Nuggets,0.8440375817798492
375,01/08/2018,Chicago Bulls,Houston Rockets,0.17351563406443232
376,01/08/2018,Brooklyn Nets,Toronto Raptors,0.21542303236828825
377,01/08/2018,LA Clippers,Atlanta Hawks,0.7890310153395461
