,Date,Home,Away,Home Team Win Probability
378,01/14/2017,Utah Jazz,Orlando Magic,0.7855331569651084
379,01/14/2017,Washington Wizards,Philadelphia 76ers,0.7696197036067252
380,01/15/2017,Los Angeles Lakers,Detroit Pistons,0.549151999143176
381,01/15/2017,Brooklyn Nets,Houston Rockets,0.11710501742913429
382,01/15/2017,Atlanta Hawks,Milwaukee Bucks,0.6794793503608286
383,01/15/2017,Dallas Mavericks,Minnesota Timberwolves,0.5488284931798475
384,01/15/2017,Sacramento Kings,Oklahoma City Thunder,0.3953472147440394
385,01/15/2017,Memphis Grizzlies,Chicago Bulls,0.6794105632589669
386,01/15/2017,Toronto Raptors,New York Knicks,0.7883544381857092
387,01/16/2017,Milwaukee Bucks,Philadelphia 76ers,0.7274447150044775
388,01/16/2017,Golden State Warriors,Cleveland Cavaliers,0.7120256102105885
389,01/16/2017,New York Knicks,Atlanta Hawks,0.4192251785133869
390,01/16/2017,Washington Wizards,Portland Trail Blazers,0.7044835703855953
391,01/16/2017,Phoenix Suns,Utah Jazz,0.3093026050249445
392,01/16/2017,Denver Nuggets,Orlando Magic,0.64246701139633
393,01/16/2017,Boston Celtics,Charlotte Hornets,0.7709648239838232
394,01/16/2017,LA Clippers,Oklahoma City Thunder,0.6561750877073946
395,01/16/2017,Indiana Pacers,New Orleans Pelicans,0.7714287294436385
396,01/17/2017,Miami Heat,Houston Rockets,0.1369159769926488
397,01/17/2017,Chicago Bulls,Dallas Mavericks,0.7306612171754715
398,01/17/2017,Los Angeles Lakers,Denver Nuggets,0.48554297995255513
399,01/17/2017,San Antonio Spurs,Minnesota Timberwolves,0.9033686158329022
400,01/17/2017,Brooklyn Nets,Toronto Raptors,0.1717097811535136
401,01/18/2017,Philadelphia 76ers,Toronto Raptors,0.3010504485825384
402,01/18/2017,Golden State Warriors,Oklahoma City Thunder,0.8343282776080687
403,01/18/2017,Boston Celtics,New York Knicks,0.7545685709474907
404,01/18/2017,Houston Rockets,Milwaukee Bucks,0.8362424632948451
405,01/18/2017,Detroit Pistons,Atlanta Hawks,0.4022116678633546
406,01/18/2017,Sacramento Kings,Indiana Pacers,0.45614609081192653
407,01/18/2017,Charlotte Hornets,Portland Trail Blazers,0.635603936042857
408,01/18/2017,Washington Wizards,Memphis Grizzlies,0.5968176569789799
409,01/18/2017,New Orleans Pelicans,Orlando Magic,0.5624717370564639
410,01/19/2017,San Antonio Spurs,Denver Nuggets,0.8652695927574127
411,01/19/2017,New York Knicks,Washington Wizards,0.45896984357338305
412,01/19/2017,Cleveland Cavaliers,Phoenix Suns,0.9018730513328198
413,01/19/2017,LA Clippers,Minnesota Timberwolves,0.8339980729976593
414,01/19/2017,Miami Heat,Dallas Mavericks,0.5477118686139999
415,01/20/2017,Houston Rockets,Golden State Warriors,0.46688071093643246
416,01/20/2017,Atlanta Hawks,Chicago Bulls,0.7350758388160811
417,01/20/2017,New Orleans Pelicans,Brooklyn Nets,0.697087554577964
418,01/20/2017,Los Angeles Lakers,Indiana Pacers,0.41283261403668675
419,01/20/2017,Philadelphia 76ers,Portland Trail Blazers,0.5806824057153903
420,01/20/2017,Orlando Magic,Milwaukee Bucks,0.5016616865078205
421,01/20/2017,Dallas Mavericks,Utah Jazz,0.26569566244934884
422,01/20/2017,Memphis Grizzlies,Sacramento Kings,0.7505677776552977
423,01/20/2017,Charlotte Hornets,Toronto Raptors,0.4026620683120671
424,01/21/2017,Atlanta Hawks,Philadelphia 76ers,0.8033524967780514
425,01/21/2017,Cleveland Cavaliers,San Antonio Spurs,0.5373357277008465
426,01/21/2017,New York Knicks,Phoenix Suns,0.6805267895958826
427,01/21/2017,Charlotte Hornets,Brooklyn Nets,0.8175771062706835
428,01/21/2017,Denver Nuggets,LA Clippers,0.4004995246082866
429,01/21/2017,Utah Jazz,Indiana Pacers,0.7134866892065826
430,01/21/2017,Memphis Grizzlies,Houston Rockets,0.3633190663045477
431,01/21/2017,Boston Celtics,Portland Trail Blazers,0.7754795472943259
432,01/21/2017,Miami Heat,Milwaukee Bucks,0.40276258159572387
433,01/21/2017,Chicago Bulls,Sacramento Kings,0.6804630406273322
434,01/21/2017,Detroit Pistons,Washington Wizards,0.45893999615934317
435,01/22/2017,Orlando Magic,Golden State Warriors,0.135023148077961
436,01/22/2017,Toronto Raptors,Phoenix Suns,0.82882799047553
437,01/22/2017,Dallas Mavericks,Los Angeles Lakers,0.5520708618115643
438,01/22/2017,Minnesota Timberwolves,Denver Nuggets,0.5235527654368435
439,01/23/2017,Miami Heat,Golden State Warriors,0.10285490270387582
440,01/23/2017,Brooklyn Nets,San Antonio Spurs,0.09852958466088181
441,01/23/2017,Indiana Pacers,New York Knicks,0.6600475043560292
442,01/23/2017,New Orleans Pelicans,Cleveland Cavaliers,0.21794927364892266
443,01/23/2017,Atlanta Hawks,LA Clippers,0.5449310832474193
444,01/23/2017,Milwaukee Bucks,Houston Rockets,0.29560536981150765
445,01/23/2017,Detroit Pistons,Sacramento Kings,0.6165832682370155
446,01/23/2017,Charlotte Hornets,Washington Wizards,0.4899807523969482
447,01/23/2017,Utah Jazz,Oklahoma City Thunder,0.6222163986678382
448,01/24/2017,Philadelphia 76ers,LA Clippers,0.3311817490769071
449,01/24/2017,Phoenix Suns,Minnesota Timberwolves,0.5502891282702039
450,01/24/2017,Orlando Magic,Chicago Bulls,0.4660526698298317
451,01/24/2017,Denver Nuggets,Utah Jazz,0.4208246711968765
452,01/24/2017,Washington Wizards,Boston Celtics,0.56808091020143
453,01/24/2017,Toronto Raptors,San Antonio Spurs,0.38610117064778193
454,01/25/2017,Milwaukee Bucks,Philadelphia 76ers,0.6596481523665143
455,01/25/2017,Charlotte Hornets,Golden State Warriors,0.17996482699542224
456,01/25/2017,Dallas Mavericks,New York Knicks,0.47538563523813826
457,01/25/2017,Portland Trail Blazers,Los Angeles Lakers,0.6831851972167178
458,01/25/2017,Brooklyn Nets,Miami Heat,0.4748832079491008
459,01/25/2017,Chicago Bulls,Atlanta Hawks,0.43643959125104953
460,01/25/2017,Boston Celtics,Houston Rockets,0.4471916562160019
461,01/25/2017,Cleveland Cavaliers,Sacramento Kings,0.8493605139146243
462,01/25/2017,Memphis Grizzlies,Toronto Raptors,0.5501984785535431
463,01/25/2017,New Orleans Pelicans,Oklahoma City Thunder,0.30270554653866466
464,01/26/2017,Denver Nuggets,Phoenix Suns,0.7227368603098575
465,01/26/2017,Utah Jazz,Los Angeles Lakers,0.839381160608779
466,01/26/2017,Minnesota Timberwolves,Indiana Pacers,0.4381537466012615
467,01/26/2017,Oklahoma City Thunder,Dallas Mavericks,0.8509260564541273
468,01/27/2017,New Orleans Pelicans,San Antonio Spurs,0.17094204832048152
469,01/27/2017,Cleveland Cavaliers,Brooklyn Nets,0.9375958770324518
470,01/27/2017,Chicago Bulls,Miami Heat,0.7275825817417705
471,01/27/2017,Philadelphia 76ers,Houston Rockets,0.2297965492238169
472,01/27/2017,Toronto Raptors,Milwaukee Bucks,0.7463276169748408
473,01/27/2017,Indiana Pacers,Sacramento Kings,0.7216017696857447
474,01/27/2017,Boston Celtics,Orlando Magic,0.8270996483213431
475,01/27/2017,New York Knicks,Charlotte Hornets,0.5935222586960749
476,01/27/2017,Atlanta Hawks,Washington Wizards,0.6086392562980456
477,01/27/2017,Portland Trail Blazers,Memphis Grizzlies,0.4736574434619702
478,01/28/2017,Minnesota Timberwolves,Brooklyn Nets,0.777892169110879
479,01/28/2017,Milwaukee Bucks,Boston Celtics,0.39143030693471365
480,01/28/2017,Golden State Warriors,LA Clippers,0.8229141096994512
481,01/28/2017,Miami Heat,Detroit Pistons,0.523177279435158
482,01/28/2017,Charlotte Hornets,Sacramento Kings,0.6123090962452978
483,01/28/2017,Phoenix Suns,Denver Nuggets,0.42608568028965105
484,01/28/2017,Utah Jazz,Memphis Grizzlies,0.6408916014600002
485,01/29/2017,Chicago Bulls,Philadelphia 76ers,0.6813354714626351
486,01/29/2017,Portland Trail Blazers,Golden State Warriors,0.15737986453803668
487,01/29/2017,Atlanta Hawks,New York Knicks,0.765349763642455
488,01/29/2017,Indiana Pacers,Houston Rockets,0.3704848569265171
489,01/29/2017,San Antonio Spurs,Dallas Mavericks,0.9162012074084885
490,01/29/2017,Toronto Raptors,Orlando Magic,0.802617624575348
491,01/29/2017,New Orleans Pelicans,Washington Wizards,0.32143467937661546
492,01/29/2017,Cleveland Cavaliers,Oklahoma City Thunder,0.714108375903015
493,01/30/2017,Miami Heat,Brooklyn Nets,0.7591030507928099
494,01/30/2017,Dallas Mavericks,Cleveland Cavaliers,0.22033472186203892
495,01/30/2017,Boston Celtics,Detroit Pistons,0.8156387408650673
496,01/30/2017,Philadelphia 76ers,Sacramento Kings,0.5894019582869278
497,01/30/2017,Minnesota Timberwolves,Orlando Magic,0.634746707964431
498,01/30/2017,Phoenix Suns,Memphis Grizzlies,0.3221420834554362
499,01/31/2017,Washington Wizards,New York Knicks,0.7710021916642268
500,01/31/2017,Houston Rockets,Sacramento Kings,0.8743502425816385
501,01/31/2017,Los Angeles Lakers,Denver Nuggets,0.4554459948583369
502,01/31/2017,Portland Trail Blazers,Charlotte Hornets,0.6140805961822683
503,01/31/2017,San Antonio Spurs,Oklahoma City Thunder,0.7732000399783587
504,01/31/2017,Toronto Raptors,New Orleans Pelicans,0.8351277328619787
505,02/01/2017,Golden State Warriors,Charlotte Hornets,0.9256202968932725
506,02/01/2017,Phoenix Suns,LA Clippers,0.26311425337554833
507,02/01/2017,Boston Celtics,Toronto Raptors,0.6489912277142356
508,02/01/2017,Brooklyn Nets,New York Knicks,0.3277607977402791
509,02/01/2017,Cleveland Cavaliers,Minnesota Timberwolves,0.8588640502746335
510,02/01/2017,Orlando Magic,Indiana Pacers,0.38023727814650676
511,02/01/2017,Detroit Pistons,New Orleans Pelicans,0.6758759880116468
512,02/01/2017,Miami Heat,Atlanta Hawks,0.3470767126969287
513,02/01/2017,Utah Jazz,Milwaukee Bucks,0.7634315803523566
514,02/01/2017,Dallas Mavericks,Philadelphia 76ers,0.5493610526070583
515,02/01/2017,Denver Nuggets,Memphis Grizzlies,0.4642483431312286
516,02/01/2017,Oklahoma City Thunder,Chicago Bulls,0.6955624233379947
517,02/02/2017,San Antonio Spurs,Philadelphia 76ers,0.8940589172576596
518,02/02/2017,Houston Rockets,Atlanta Hawks,0.7168008667393984
519,02/02/2017,LA Clippers,Golden State Warriors,0.30178476273015326
520,02/02/2017,Washington Wizards,Los Angeles Lakers,0.8323547137196879
521,02/03/2017,Boston Celtics,Los Angeles Lakers,0.861642119191109
522,02/03/2017,Brooklyn Nets,Indiana Pacers,0.21130888540452447
523,02/03/2017,Houston Rockets,Chicago Bulls,0.8270985962506466
524,02/03/2017,Orlando Magic,Toronto Raptors,0.360153780325196
525,02/03/2017,Detroit Pistons,Minnesota Timberwolves,0.6281576560302531
526,02/03/2017,Portland Trail Blazers,Dallas Mavericks,0.6591288652618164
527,02/03/2017,Sacramento Kings,Phoenix Suns,0.6568706479912059
528,02/03/2017,Denver Nuggets,Milwaukee Bucks,0.6428929678232917
529,02/03/2017,Oklahoma City Thunder,Memphis Grizzlies,0.62107178103959
530,02/04/2017,San Antonio Spurs,Denver Nuggets,0.8579947908607708
531,02/04/2017,New York Knicks,Cleveland Cavaliers,0.2810677796502523
532,02/04/2017,Phoenix Suns,Milwaukee Bucks,0.4701582648932501
533,02/04/2017,Miami Heat,Philadelphia 76ers,0.596000313948989
534,02/04/2017,Utah Jazz,Charlotte Hornets,0.7942577708058379
535,02/04/2017,Indiana Pacers,Detroit Pistons,0.7459202024776392
536,02/04/2017,Atlanta Hawks,Orlando Magic,0.8177119186355608
537,02/04/2017,Sacramento Kings,Golden State Warriors,0.15328960902266983
538,02/04/2017,Minnesota Timberwolves,Memphis Grizzlies,0.37725106089595517
539,02/04/2017,Washington Wizards,New Orleans Pelicans,0.8481052863586178
540,02/05/2017,Boston Celtics,LA Clippers,0.6546071461292949
541,02/05/2017,Oklahoma City Thunder,Portland Trail Blazers,0.7643940414984259
542,02/05/2017,Brooklyn Nets,Toronto Raptors,0.18996614197109749
543,02/06/2017,New York Knicks,Los Angeles Lakers,0.6684070959437801
544,02/06/2017,Detroit Pistons,Philadelphia 76ers,0.645580634359851
545,02/06/2017,Indiana Pacers,Oklahoma City Thunder,0.585789429186123
546,02/06/2017,Atlanta Hawks,Utah Jazz,0.5696533737370545
547,02/06/2017,Denver Nuggets,Dallas Mavericks,0.7114564134371276
548,02/06/2017,Sacramento Kings,Chicago Bulls,0.5034354668659877
549,02/06/2017,Minnesota Timberwolves,Miami Heat,0.5650498766456514
550,02/06/2017,Washington Wizards,Cleveland Cavaliers,0.4602653354763556
551,02/06/2017,Toronto Raptors,LA Clippers,0.6012460701363981
552,02/06/2017,Memphis Grizzlies,San Antonio Spurs,0.39347686798469383
553,02/06/2017,New Orleans Pelicans,Phoenix Suns,0.6089765320484201
554,02/07/2017,Houston Rockets,Orlando Magic,0.8901914770712316
555,02/07/2017,Dallas Mavericks,Portland Trail Blazers,0.5063395923629503
556,02/07/2017,Charlotte Hornets,Brooklyn Nets,0.8115380032195753
557,02/08/2017,Philadelphia 76ers,San Antonio Spurs,0.1973265901511434
558,02/08/2017,Golden State Warriors,Chicago Bulls,0.8961261743897281
559,02/08/2017,Memphis Grizzlies,Phoenix Suns,0.8321801968880991
560,02/08/2017,Detroit Pistons,Los Angeles Lakers,0.6883274769317546
561,02/08/2017,Sacramento Kings,Boston Celtics,0.3390824167728478
562,02/08/2017,Indiana Pacers,Cleveland Cavaliers,0.4116095943121842
563,02/08/2017,New York Knicks,LA Clippers,0.38397900138801266
564,02/08/2017,Milwaukee Bucks,Miami Heat,0.6173467875697309
565,02/08/2017,New Orleans Pelicans,Utah Jazz,0.27546643615465016
566,02/08/2017,Atlanta Hawks,Denver Nuggets,0.7356774775771964
567,02/08/2017,Brooklyn Nets,Washington Wizards,0.17229652890472041
568,02/08/2017,Minnesota Timberwolves,Toronto Raptors,0.3767835671216742
569,02/09/2017,Orlando Magic,Philadelphia 76ers,0.5585478928278004
570,02/09/2017,Portland Trail Blazers,Boston Celtics,0.3468767218501148
571,02/09/2017,Oklahoma City Thunder,Cleveland Cavaliers,0.45704381744686207
572,02/09/2017,Charlotte Hornets,Houston Rockets,0.24637501651497185
573,02/09/2017,Dallas Mavericks,Utah Jazz,0.31902710567478826
574,02/10/2017,New York Knicks,Denver Nuggets,0.50551931671972
575,02/10/2017,Phoenix Suns,Chicago Bulls,0.44545944932353476
576,02/10/2017,Brooklyn Nets,Miami Heat,0.32131855974608137
577,02/10/2017,Detroit Pistons,San Antonio Spurs,0.2316156132016476
578,02/10/2017,Milwaukee Bucks,Los Angeles Lakers,0.6682961349111454
579,02/10/2017,Sacramento Kings,Atlanta Hawks,0.40162580013063204
580,02/10/2017,Minnesota Timberwolves,New Orleans Pelicans,0.6322123285152859
581,02/10/2017,Washington Wizards,Indiana Pacers,0.6681297645309785
582,02/10/2017,Memphis Grizzlies,Golden State Warriors,0.28275549601715705
583,02/11/2017,Philadelphia 76ers,Miami Heat,0.5707630646352885
584,02/11/2017,Cleveland Cavaliers,Denver Nuggets,0.8202646256578026
585,02/11/2017,Houston Rockets,Phoenix Suns,0.9074757520333627
586,02/11/2017,Utah Jazz,Boston Celtics,0.5367732492476142
587,02/11/2017,Indiana Pacers,Milwaukee Bucks,0.7015947454401584
588,02/11/2017,Dallas Mavericks,Orlando Magic,0.6285904464737909
589,02/11/2017,Charlotte Hornets,LA Clippers,0.3592672948963299
590,02/11/2017,Oklahoma City Thunder,Golden State Warriors,0.2829642452611824
591,02/12/2017,New York Knicks,San Antonio Spurs,0.2344142717716147
592,02/12/2017,Sacramento Kings,New Orleans Pelicans,0.6967549855616056
593,02/12/2017,Minnesota Timberwolves,Chicago Bulls,0.5196139800369096
594,02/12/2017,Toronto Raptors,Detroit Pistons,0.7347905607367693
595,02/13/2017,Phoenix Suns,New Orleans Pelicans,0.5616172912093276
596,02/13/2017,Brooklyn Nets,Memphis Grizzlies,0.17597184677375827
597,02/13/2017,Miami Heat,Orlando Magic,0.6537755487382025
598,02/13/2017,Portland Trail Blazers,Atlanta Hawks,0.3834872205393653
599,02/13/2017,Utah Jazz,LA Clippers,0.5734157888957954
600,02/13/2017,Indiana Pacers,San Antonio Spurs,0.33890850947230045
601,02/13/2017,Milwaukee Bucks,Detroit Pistons,0.6194916543283084
602,02/13/2017,Dallas Mavericks,Boston Celtics,0.27085226088747577
603,02/13/2017,Denver Nuggets,Golden State Warriors,0.20839421152318496
604,02/13/2017,Charlotte Hornets,Philadelphia 76ers,0.5701564917115136
605,02/13/2017,Washington Wizards,Oklahoma City Thunder,0.6550087958812069
606,02/14/2017,Los Angeles Lakers,Sacramento Kings,0.4815078931746257
607,02/14/2017,Chicago Bulls,Toronto Raptors,0.48802668922287523
608,02/14/2017,Minnesota Timberwolves,Cleveland Cavaliers,0.2321645426273653
609,02/15/2017,Golden State Warriors,Sacramento Kings,0.9084630601789433
610,02/15/2017,Phoenix Suns,Los Angeles Lakers,0.5805407223792208
611,02/15/2017,Boston Celtics,Philadelphia 76ers,0.8371581093949224
612,02/15/2017,Brooklyn Nets,Milwaukee Bucks,0.2789608478436824
613,02/15/2017,Cleveland Cavaliers,Indiana Pacers,0.7933859935702195
614,02/15/2017,Houston Rockets,Miami Heat,0.8585929325226562
615,02/15/2017,Orlando Magic,San Antonio Spurs,0.18252138227111359
616,02/15/2017,LA Clippers,Atlanta Hawks,0.6214290614653072
617,02/15/2017,Detroit Pistons,Dallas Mavericks,0.676347404243482
618,02/15/2017,Utah Jazz,Portland Trail Blazers,0.7768017213159281
619,02/15/2017,Denver Nuggets,Minnesota Timberwolves,0.6823595360711241
620,02/15/2017,Toronto Raptors,Charlotte Hornets,0.7775997481891
621,02/15/2017,Memphis Grizzlies,New Orleans Pelicans,0.7964889806853929
622,02/15/2017,Oklahoma City Thunder,New York Knicks,0.7665765102731799
623,02/16/2017,Chicago Bulls,Boston Celtics,0.38905890176608887
624,02/16/2017,Indiana Pacers,Washington Wizards,0.45410267184275477
625,02/23/2017,Cleveland Cavaliers,New York Knicks,0.8732754406873456
626,02/23/2017,Golden State Warriors,LA Clippers,0.8261483373458555
627,02/23/2017,Orlando Magic,Portland Trail Blazers,0.5071147305415994
628,02/23/2017,New Orleans Pelicans,Houston Rockets,0.20866436299264007
629,02/23/2017,Sacramento Kings,Denver Nuggets,0.5770772087332576
630,02/23/2017,Detroit Pistons,Charlotte Hornets,0.6730358465211007
631,02/24/2017,LA Clippers,San Antonio Spurs,0.3982509884553972
632,02/24/2017,Chicago Bulls,Phoenix Suns,0.754403713947391
633,02/24/2017,Denver Nuggets,Brooklyn Nets,0.8578261921587312
634,02/24/2017,Oklahoma City Thunder,Los Angeles Lakers,0.8219448873509336
635,02/24/2017,Toronto Raptors,Boston Celtics,0.512963608698675
636,02/24/2017,Atlanta Hawks,Miami Heat,0.7439872501364149
637,02/24/2017,Milwaukee Bucks,Utah Jazz,0.41694462100612756
638,02/24/2017,Minnesota Timberwolves,Dallas Mavericks,0.652416939671674
639,02/24/2017,Philadelphia 76ers,Washington Wizards,0.3580074467194029
640,02/24/2017,Indiana Pacers,Memphis Grizzlies,0.546278711390107
641,02/25/2017,Golden State Warriors,Brooklyn Nets,0.9735156281901512
642,02/25/2017,New York Knicks,Philadelphia 76ers,0.6014529152148171
643,02/25/2017,Cleveland Cavaliers,Chicago Bulls,0.8078893184485285
644,02/25/2017,Houston Rockets,Minnesota Timberwolves,0.8770410019197261
645,02/25/2017,Orlando Magic,Atlanta Hawks,0.35239703914999304
646,02/25/2017,Miami Heat,Indiana Pacers,0.5140043187384131
647,02/25/2017,Dallas Mavericks,New Orleans Pelicans,0.6056136843655521
648,02/25/2017,Sacramento Kings,Charlotte Hornets,0.6647430053547467
649,02/26/2017,Los Angeles Lakers,San Antonio Spurs,0.16843538310235237
650,02/26/2017,Milwaukee Bucks,Phoenix Suns,0.7352339704535443
651,02/26/2017,Detroit Pistons,Boston Celtics,0.34997363479828286
652,02/26/2017,Toronto Raptors,Portland Trail Blazers,0.7591038491575418
653,02/26/2017,Washington Wizards,Utah Jazz,0.5895896481727818
654,02/26/2017,Denver Nuggets,Memphis Grizzlies,0.4751199413405752
655,02/26/2017,LA Clippers,Charlotte Hornets,0.8082127206898712
656,02/26/2017,Oklahoma City Thunder,New Orleans Pelicans,0.822069863597275
657,02/27/2017,Philadelphia 76ers,Golden State Warriors,0.15095846496172957
658,02/27/2017,Houston Rockets,Indiana Pacers,0.7908217544553524
659,02/27/2017,Dallas Mavericks,Miami Heat,0.5274303602033721
660,02/27/2017,Boston Celtics,Atlanta Hawks,0.6683426999251394
661,02/27/2017,Cleveland Cavaliers,Milwaukee Bucks,0.837082519016627
662,02/27/2017,Sacramento Kings,Minnesota Timberwolves,0.6264537779889271
663,02/27/2017,New York Knicks,Toronto Raptors,0.38371720467496384
664,02/28/2017,Washington Wizards,Golden State Warriors,0.3406379456869214
665,02/28/2017,Memphis Grizzlies,Phoenix Suns,0.8292880779719104
666,02/28/2017,Detroit Pistons,Portland Trail Blazers,0.6316004086607452
667,02/28/2017,Oklahoma City Thunder,Utah Jazz,0.5958346443876065
668,02/28/2017,Chicago Bulls,Denver Nuggets,0.6053762800094862
669,02/28/2017,Los Angeles Lakers,Charlotte Hornets,0.535429888104151
670,03/01/2017,Miami Heat,Philadelphia 76ers,0.6447500068198124
671,03/01/2017,Orlando Magic,New York Knicks,0.5232580384949111
672,03/01/2017,Sacramento Kings,Brooklyn Nets,0.8230432693259344
673,03/01/2017,Boston Celtics,Cleveland Cavaliers,0.5207259532297648
674,03/01/2017,New Orleans Pelicans,Detroit Pistons,0.5066924418341515
675,03/01/2017,San Antonio Spurs,Indiana Pacers,0.8318821676005822
676,03/01/2017,LA Clippers,Houston Rockets,0.43361720339960513
677,03/01/2017,Atlanta Hawks,Dallas Mavericks,0.8001981931168677
678,03/01/2017,Milwaukee Bucks,Denver Nuggets,0.5524776438208658
679,03/01/2017,Utah Jazz,Minnesota Timberwolves,0.7712277140677097
680,03/01/2017,Toronto Raptors,Washington Wizards,0.5396246778004029
681,03/02/2017,Chicago Bulls,Golden State Warriors,0.23061380591273198
682,03/02/2017,Phoenix Suns,Charlotte Hornets,0.5410605200334523
683,03/02/2017,Portland Trail Blazers,Oklahoma City Thunder,0.3933582174152187
684,03/03/2017,New Orleans Pelicans,San Antonio Spurs,0.16369890546552782
685,03/03/2017,Philadelphia 76ers,New York Knicks,0.5952728521604952
686,03/03/2017,Utah Jazz,Brooklyn Nets,0.915023141756532
687,03/03/2017,Los Angeles Lakers,Boston Celtics,0.23501446965149667
688,03/03/2017,Atlanta Hawks,Cleveland Cavaliers,0.4240107240043947
689,03/03/2017,Milwaukee Bucks,LA Clippers,0.4486433092704753
690,03/03/2017,Orlando Magic,Miami Heat,0.5064252789669306
691,03/03/2017,Dallas Mavericks,Memphis Grizzlies,0.3720558052910872
692,03/03/2017,Washington Wizards,Toronto Raptors,0.6270240381006775
693,03/03/2017,Phoenix Suns,Oklahoma City Thunder,0.31924367733842735
694,03/04/2017,Portland Trail Blazers,Brooklyn Nets,0.8300891169584049
695,03/04/2017,Chicago Bulls,LA Clippers,0.47265249430486006
696,03/04/2017,Miami Heat,Cleveland Cavaliers,0.2902636740467063
697,03/04/2017,Philadelphia 76ers,Detroit Pistons,0.5450300417250317
698,03/04/2017,San Antonio Spurs,Minnesota Timberwolves,0.894659591028757
699,03/04/2017,Denver Nuggets,Charlotte Hornets,0.6930024286718093
700,03/04/2017,Houston Rockets,Memphis Grizzlies,0.7704348223673735
701,03/04/2017,Milwaukee Bucks,Toronto Raptors,0.4642542645919949
702,03/05/2017,Los Angeles Lakers,New Orleans Pelicans,0.5461845558015083
703,03/05/2017,New York Knicks,Golden State Warriors,0.15488371584483332
704,03/05/2017,Phoenix Suns,Boston Celtics,0.2707122934582399
705,03/05/2017,Atlanta Hawks,Indiana Pacers,0.6436878696861482
706,03/05/2017,Dallas Mavericks,Oklahoma City Thunder,0.37851011175115207
707,03/05/2017,Sacramento Kings,Utah Jazz,0.3750921564936228
708,03/05/2017,Washington Wizards,Orlando Magic,0.8415030491159227
709,03/06/2017,Atlanta Hawks,Golden State Warriors,0.2744937180212881
710,03/06/2017,Orlando Magic,New York Knicks,0.5258919056989423
711,03/06/2017,Detroit Pistons,Chicago Bulls,0.5650377702568077
712,03/06/2017,Memphis Grizzlies,Brooklyn Nets,0.8946885776925837
713,03/06/2017,LA Clippers,Boston Celtics,0.5542209054823082
714,03/06/2017,Charlotte Hornets,Indiana Pacers,0.4582347627123486
715,03/06/2017,Cleveland Cavaliers,Miami Heat,0.8291845867394125
716,03/06/2017,San Antonio Spurs,Houston Rockets,0.660921232349778
717,03/06/2017,Philadelphia 76ers,Milwaukee Bucks,0.49982663527918403
718,03/06/2017,Denver Nuggets,Sacramento Kings,0.6776594613644513
719,03/06/2017,Utah Jazz,New Orleans Pelicans,0.8369295113050003
720,03/07/2017,Phoenix Suns,Washington Wizards,0.27401870588950294
721,03/07/2017,Dallas Mavericks,Los Angeles Lakers,0.6912623169651938
722,03/07/2017,Oklahoma City Thunder,Portland Trail Blazers,0.7263298380133048
723,03/08/2017,Milwaukee Bucks,New York Knicks,0.6855809710452165
724,03/08/2017,Orlando Magic,Chicago Bulls,0.4591096615753317
725,03/08/2017,Atlanta Hawks,Brooklyn Nets,0.9005131238466755
726,03/08/2017,Golden State Warriors,Boston Celtics,0.7847772169726047
727,03/08/2017,Minnesota Timberwolves,LA Clippers,0.39272540163091796
728,03/08/2017,Indiana Pacers,Detroit Pistons,0.6770972289505989
729,03/08/2017,Houston Rockets,Utah Jazz,0.6933481028680489
730,03/08/2017,San Antonio Spurs,Sacramento Kings,0.9018311785356624
731,03/08/2017,Miami Heat,Charlotte Hornets,0.6701727490759174
732,03/08/2017,Denver Nuggets,Washington Wizards,0.40859148665995637
733,03/08/2017,New Orleans Pelicans,Toronto Raptors,0.319269811981453
734,03/09/2017,Phoenix Suns,Los Angeles Lakers,0.6154076081558013
735,03/09/2017,Detroit Pistons,Cleveland Cavaliers,0.32090696659757206
736,03/09/2017,Portland Trail Blazers,Philadelphia 76ers,0.6683683018460485
737,03/09/2017,Memphis Grizzlies,LA Clippers,0.535002612378144
738,03/09/2017,Oklahoma City Thunder,San Antonio Spurs,0.35262486328571574
739,03/10/2017,Chicago Bulls,Houston Rockets,0.3002290184389888
740,03/10/2017,Atlanta Hawks,Toronto Raptors,0.5920881311595435
741,03/10/2017,Milwaukee Bucks,Indiana Pacers,0.5723352627562286
742,03/10/2017,Dallas Mavericks,Brooklyn Nets,0.8174240588896114
743,03/10/2017,Denver Nuggets,Boston Celtics,0.4248022724946211
744,03/10/2017,Sacramento Kings,Washington Wizards,0.30632777788627896
745,03/10/2017,Minnesota Timberwolves,Golden State Warriors,0.18096042204499568
746,03/10/2017,Charlotte Hornets,Orlando Magic,0.6458684329180093
747,03/11/2017,LA Clippers,Philadelphia 76ers,0.8131782309694019
748,03/11/2017,San Antonio Spurs,Golden State Warriors,0.5706351353679885
749,03/11/2017,Detroit Pistons,New York Knicks,0.6691644576307235
750,03/11/2017,Dallas Mavericks,Phoenix Suns,0.6531531809884267
751,03/11/2017,Orlando Magic,Cleveland Cavaliers,0.213604134945432
752,03/11/2017,Memphis Grizzlies,Atlanta Hawks,0.5422869828750186
753,03/11/2017,Oklahoma City Thunder,Utah Jazz,0.5534335837583536
754,03/11/2017,Sacramento Kings,Denver Nuggets,0.4687865757648662
755,03/11/2017,Milwaukee Bucks,Minnesota Timberwolves,0.6862724238193976
756,03/11/2017,Portland Trail Blazers,Washington Wizards,0.3508134875509775
